id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14,exp76
1588,1,0,0,0,12,10,25,6,0,8,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.26149168,6.62412297,8,0,1,1,0,0,1,1,524,866,1026,0,0,0,0,0,37,107,4,1,5,1,7
1589,0,1,1,0,18,17,33,9,0,10,0,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,7,0,1,1,0,0,0,1,,,,0,0,0,0,0,43,,1,1,1,1,9
1591,0,1,1,0,7,7,33,9.94,1,8,0,398168,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.50279005,5.8517026,9,0,0,0,0,0,0,1,667,400,911,0,0,0,0,0,37,,1,1,1,1,20
1592,0,1,1,0,12,12,33,12,0,12,0,398168,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,3,0,0,0,0,0,0,1,,,714,0,0,0,0,0,32,90,1,1,1,1,15
1593,0,1,1,0,12,12,28,6,0,12,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,0,0,0,37,111,1,1,1,1,10
1594,0,1,0,1,18,11,26,12,0,12,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.46302946,,3,0,1,1,0,0,0,1,641,,,0,0,0,0,0,48,,1,1,1,1,2
1595,0,1,0,1,12,8,24,12,0,12,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.68461173,6.10440496,3,0,1,1,0,0,0,1,800,515,900,0,0,0,0,0,40,,1,1,1,1,6
1596,0,1,0,1,13,11,26,17,0,12,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2,0,1,1,0,0,0,1,,,,0,0,0,0,0,36,89,1,1,1,1,7
1597,1,1,0,1,12,12,32,9.94,1,12,0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.35784227,5.73797384,4,0,1,1,0,0,,1,577,357,,0,1,0,0,,30,97,1,1,,0,14
1598,1,1,0,1,18,17,34,10,0,9,0,103524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.06277357,7,0,0,0,0,0,0,1,,494,629,0,0,0,0,1,56,110,1,1,1,0,10
1599,1,1,0,1,18,15,32,12,0,12,0,87597,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.04737218,6.12743861,3,0,0,0,0,0,0,1,423,527,923,0,0,0,1,0,41,115,1,1,1,1,8
1600,1,1,0,1,18,13,29,9.94,1,10.25,1,118387,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.77308038,7.17345844,9,0,1,1,0,0,0,1,874,1500,1923,0,0,0,0,0,42,120,1,1,1,1,5
1601,1,1,0,1,15,12,28,9.94,1,12,0,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.46146818,6.45738376,4,0,1,1,0,0,0,1,640,733,1000,0,0,0,0,0,29,103,1,1,1,0,7
1604,0,0,0,0,16,14,29,12,0,14,0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.00397414,7.33557729,2,0,1,1,1,1,1,1,1101,1764,2067,0,0,0,0,0,41,106,1,1,1,1,7
1605,0,0,0,0,16,11,26,12,0,14,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.47543272,6.12363632,2,0,1,1,0,0,0,1,649,525,912,0,0,0,0,0,32,96,1,1,1,1,4
1606,0,0,0,0,12,9,26,8,0,8,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.10924758,5.95606262,8,0,1,1,1,1,1,1,450,444,600,0,0,0,0,0,39,114,1,1,1,1,8
1607,0,0,0,0,12,12,33,9.94,1,9,0,358351,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.82871207,7.13402438,9,0,1,1,0,0,,1,924,1442,,0,1,0,0,,37,,4,4,,1,15
1608,0,0,0,0,11,10,27,9.94,1,9,0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6.5482191,6.44916454,9,0,1,1,0,0,0,1,698,727,951,0,0,0,0,0,33,86,1,1,1,1,10
1609,0,0,0,0,15,12,34,9.94,1,10.25,1,580891,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.22455843,,9,1,1,,0,,,1,505,,,1,1,1,,,27,78,1,,,1,13
1610,0,0,0,0,16,12,28,12,0,13,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.32076829,6.32326751,2,0,1,1,1,1,1,1,556,641,711,0,0,0,0,0,38,110,1,1,1,1,6
1611,0,0,0,0,17,10,25,12,0,13,0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.92692603,,2,0,0,0,0,0,0,1,375,,606,0,0,1,1,0,37,132,6,1,1,1,2
1612,0,0,0,0,15,12,28,12,0,12,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.51174533,6.41843586,3,0,1,1,1,1,1,1,673,705,986,0,0,0,0,0,34,126,1,1,1,1,7
1613,0,0,0,0,13,13,30,8,0,8,0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.73009978,6.41843586,8,0,1,1,0,0,0,1,308,705,1001,0,0,0,0,1,36,102,1,1,4,1,11
1614,0,0,0,0,12,12,34,12,0,12,0,346581,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.37161185,6.40126806,3,0,1,1,0,0,0,1,585,693,1151,0,0,0,0,0,41,87,1,1,1,1,16
1615,0,0,0,0,12,9,24,12,0,13,0,387287,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.66057515,6.76799334,2,0,1,1,0,0,0,1,781,1000,1000,0,0,0,0,0,31,89,4,4,1,1,6
1620,0,1,1,0,12,12,27,9.94,1,8,0,364640,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.48616079,6.42971948,9,0,1,1,0,0,0,1,656,713,841,0,0,0,0,0,40,106,1,1,1,1,9
1621,0,1,1,0,12,12,28,8,0,5,0,405155,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.04737218,5.8517026,8,0,1,1,0,0,0,1,423,400,400,0,0,0,0,0,43,100,1,4,4,1,10
1623,0,1,1,0,12,12,29,9.94,1,10.25,1,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,1,1,0,0,0,1,,,,0,0,0,0,0,31,96,1,1,1,1,11
1624,0,1,1,0,16,12,28,12,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.15617664,,3,0,1,1,0,0,0,1,1282,,,0,0,0,0,0,26,98,1,1,1,1,6
1627,0,1,1,0,12,9,25,11,0,12,0,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.86901445,,6,0,1,1,0,0,0,1,962,,1250,0,0,0,0,0,30,97,1,1,1,1,7
1628,0,1,1,0,12,12,30,4,0,16,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.68461173,6.77794367,6,0,1,1,0,0,0,1,800,1010,1175,0,0,0,0,0,38,111,1,1,1,1,12
1629,0,1,1,0,14,12,28,12,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,0,0,0,36,126,6,6,6,1,8
1630,0,1,1,0,12,12,33,12,0,12,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.62007321,,3,0,1,1,0,0,0,1,750,,1202,0,0,0,0,0,40,100,1,1,1,1,15
1631,0,1,1,0,18,14,29,12,0,12,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.47234629,,3,0,1,1,0,0,0,1,647,,,0,0,0,0,0,39,110,4,4,1,1,5
1632,0,1,1,0,12,12,29,10,0,12,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.84374995,6.95198017,6,0,1,1,0,0,0,1,938,1202,1442,0,0,0,0,0,38,114,4,1,1,1,11
1633,0,1,1,0,17,13,28,17,0,12,0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.28599809,,2,0,1,1,0,0,0,0,537,,,0,0,1,0,0,43,135,4,4,4,1,5
1636,0,1,0,1,8,8,29,9.94,1,8,0,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,1,1,0,0,0,1,,,,0,0,0,0,0,23,,1,1,1,0,15
1637,0,1,0,1,15,9,24,13,0,16,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.66988092,5.83912382,1,0,1,1,0,0,0,1,290,395,403,0,0,1,1,1,39,121,6,6,1,1,3
1638,0,1,0,1,12,11,29,6,0,8,0,529281,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.25749537,5.94701278,8,0,0,0,1,1,1,0,192,440,,0,0,0,0,0,33,95,1,1,1,0,11
1639,0,1,0,1,18,14,30,9.94,1,10.25,1,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6.70686234,6.61133953,9,0,1,1,0,0,0,1,818,855,1374,0,0,0,0,0,35,116,1,1,1,1,6
1640,0,1,0,1,18,13,30,9.94,1,13,0,476353,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6.70073111,6.50532903,4,0,1,1,0,0,0,1,813,769,538,0,0,0,0,0,45,98,1,1,1,1,6
1641,0,1,0,1,12,11,29,10,0,12,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.58892648,6.59125616,6,0,1,1,0,0,,1,727,838,,0,1,0,0,,28,90,1,1,,1,11
1643,0,1,0,1,12,9,24,10,0,12,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.02553831,6.63446194,6,0,1,0,0,0,0,1,1125,875,1000,0,0,0,1,0,33,116,1,4,4,1,6
1644,0,1,0,1,11,11,30,9.94,1,10.25,1,135156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,1,1,1,0,0,,1,,,,0,1,0,0,,,,6,6,,0,13
1645,0,1,0,1,17,12,28,14,0,10.25,1,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.42162227,,5,1,1,,0,,0,1,615,,800,1,0,1,,0,32,110,1,,1,1,5
1646,0,1,0,1,12,10,26,14,0,10.25,1,89240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.99893656,,5,1,1,,0,,0,1,403,,360,1,0,0,,0,23,97,6,,6,0,8
1647,0,1,0,1,11,10,26,8,0,9,0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.5581978,6.63902296,8,0,1,1,0,0,0,1,705,879,781,0,0,0,0,0,24,89,1,1,1,1,9
1648,0,1,0,1,15,11,27,11,0,12,0,89134,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.82008293,6.17740274,6,0,1,1,0,0,0,1,337,554,,0,0,1,1,1,33,105,1,1,1,1,6
1649,0,1,0,1,17,12,28,11,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.72503364,6.75693239,6,0,1,1,0,0,0,1,833,989,,0,0,0,0,0,44,117,1,1,1,0,5
1650,0,1,0,1,17,11,26,11,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.25749537,,6,0,1,1,0,0,0,1,192,,,0,0,1,0,0,37,75,1,1,1,1,3
1651,0,1,0,1,12,11,28,6,0,7,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.27697034,8,0,1,1,0,0,0,1,,612,650,0,0,0,0,0,41,97,1,1,1,0,10
1653,0,1,0,1,12,10,26,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.59304453,6.37198339,3,0,1,1,0,0,0,1,730,673,1063,0,0,0,0,0,23,87,1,1,1,0,8
1654,0,1,0,1,10,9,26,9,0,11,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.295266,6.41131839,7,0,1,1,0,0,0,1,542,700,750,0,0,0,0,0,23,74,1,1,1,1,10
1655,0,1,0,1,12,11,28,11,0,11,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.7129562,6.6900318,7,0,0,0,0,0,0,0,823,925,,0,0,0,0,0,45,91,1,1,1,1,10
1656,0,1,0,1,12,10,26,11,0,11,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.08221891,6.21808032,7,0,1,1,1,1,1,0,438,577,611,0,0,0,0,0,38,90,1,1,1,1,8
1657,0,1,0,1,14,8,24,11,0,11,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.5998705,6.62296756,7,0,1,1,1,1,1,0,735,865,1000,0,0,0,0,0,27,,1,1,1,1,4
1658,0,1,0,1,16,9,24,14,0,12,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.05678401,6.13122649,2,0,1,1,0,0,0,0,427,529,649,0,0,0,0,1,31,112,6,6,1,1,2
1659,0,1,0,1,12,12,29,12,0,18,0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2,0,0,1,0,0,0,0,,,,0,0,0,0,0,37,125,4,1,1,1,11
1660,0,1,0,1,12,12,30,11,0,12,0,116442,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.82894562,5.91702207,6,0,0,1,0,0,0,0,340,427,,0,0,0,0,0,38,90,1,1,1,1,12
1662,0,1,0,1,18,15,33,12,0,12,0,127854,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,6.35852021,3,1,1,1,0,0,0,0,,664,841,0,0,0,0,0,37,110,6,6,6,1,9
1665,0,1,0,1,13,13,34,14,0,11,0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.17586727,6.11406687,5,0,1,1,1,1,0,0,481,520,700,0,0,0,0,0,29,130,1,1,1,1,15
1666,0,1,0,1,16,15,32,10,0,12,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.70563909,6.60075742,6,0,1,1,0,0,0,0,817,846,1346,0,0,0,0,0,51,108,1,1,1,1,10
1667,0,1,0,1,12,10,28,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.2146081,6.19706379,3,0,0,0,0,0,0,0,500,565,750,0,0,0,0,0,34,86,1,1,1,1,10
1669,0,1,0,1,12,9,25,9.94,1,10.25,1,87052,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.29710932,5.99580295,9,1,1,1,0,0,,0,543,462,,0,1,0,0,,30,101,1,2,,0,7
1671,0,1,0,1,16,11,26,9.94,1,11,0,373482,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6.10255859,,9,0,1,,0,,0,0,447,,1154,1,0,0,,0,37,125,1,,1,0,4
1675,0,1,0,1,15,9,25,9.94,1,11,0,403411,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5.37989735,6.07484616,9,0,0,0,0,0,0,0,217,500,944,0,0,0,0,0,24,94,1,1,1,1,4
1677,0,1,0,1,8,7,26,3,0,6,0,91296,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5.6167711,5.60644125,8,0,1,1,0,0,0,1,275,313,343,0,0,0,0,0,18,,1,1,1,0,12
1678,0,1,0,1,15,9,24,8,0,10,0,79842,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.86363118,6.20762727,8,1,1,1,0,0,0,1,352,571,886,0,0,1,0,0,22,109,5,4,4,0,3
1679,0,1,0,1,13,11,27,16,0,16,0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,5.89571949,1,0,1,1,0,0,0,0,,418,,0,0,1,0,0,36,,1,4,4,1,8
1680,0,1,0,1,14,10,26,16,0,16,0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.13875948,1,0,0,0,0,0,0,0,,533,709,0,0,1,0,0,38,129,1,1,1,1,6
1681,0,1,0,1,12,12,29,8,0,10,0,140950,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.58063914,6.33258435,8,0,0,0,0,0,0,0,721,647,800,0,0,0,0,0,31,98,1,1,1,0,11
1682,0,1,0,1,12,11,27,3,0,8,0,91296,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.91572345,6.85233449,8,0,0,0,0,0,0,0,1008,1088,1288,0,0,0,0,0,36,,1,1,5,1,9
1684,0,1,0,1,17,13,29,8,0,12,0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.48310735,6.62296756,6,0,1,1,0,0,0,0,654,865,1058,0,0,1,0,0,36,114,1,1,1,0,6
1685,0,1,0,1,16,11,26,9.94,1,16,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.68835471,6.70398801,4,0,1,1,0,0,0,1,803,938,1250,0,0,0,0,0,27,125,1,1,1,1,4
1686,0,1,0,1,12,11,27,8,0,12,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.34563636,6.32170623,6,0,1,1,0,0,0,1,570,640,820,0,0,0,0,0,28,100,1,1,1,1,9
1687,0,1,0,1,12,8,24,8,0,12,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.11406687,6,0,1,1,0,0,0,1,,520,,0,0,0,0,0,20,,1,1,1,1,6
1688,0,1,0,1,16,10,25,12,0,12,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.39692966,6.65033529,3,0,1,1,0,0,0,1,600,889,1106,0,0,0,0,0,29,104,1,1,1,1,3
1691,0,1,1,0,12,8,24,9.94,1,10.25,1,348558,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,6.46925032,6.57804275,9,0,1,1,0,0,0,1,645,827,,0,0,0,0,0,35,,1,1,1,1,6
1692,0,1,1,0,13,11,26,14,0,10,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.10924758,5.9378803,5,0,1,1,0,0,0,1,450,436,442,0,0,0,0,1,35,112,1,1,1,1,7
1693,0,1,1,0,14,10,26,10,0,8,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,5.68328395,8,0,1,1,0,0,0,1,,338,475,0,0,0,0,0,33,98,6,6,6,1,6
1694,0,1,1,0,13,10,26,9.94,1,2,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.09807428,6.60547441,9,0,1,1,1,0,1,1,445,850,721,0,0,0,0,1,27,100,6,1,1,0,7
1696,0,1,1,0,15,13,29,12,0,11,0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.38012254,6.33258435,5,0,0,0,0,0,0,1,590,647,762,0,0,0,0,0,37,104,1,1,1,1,8
1697,0,1,1,0,14,10,25,8,0,12,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.58063914,7.64512735,6,0,1,1,0,0,0,1,721,2404,,0,0,0,0,0,35,97,1,1,1,1,5
1698,0,1,0,1,12,12,32,8,0,8,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.54103,6.62412297,8,0,1,1,0,0,0,1,693,866,962,0,0,0,0,0,33,120,1,1,1,1,14
1699,0,1,0,1,13,11,26,8,0,8,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.27098843,6.21808032,8,0,1,1,1,1,1,1,529,577,721,0,0,0,0,0,38,134,6,6,6,1,7
1700,0,1,0,1,9,9,30,8,0,8,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.15273269,6.39547933,8,0,1,1,0,0,0,1,470,689,800,0,0,0,0,0,28,92,1,1,1,0,15
1701,0,1,0,1,16,10,26,16,0,13,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.17586727,6.35096159,1,0,1,1,0,0,0,1,481,659,658,0,0,0,0,0,34,129,1,1,1,1,4
1702,0,1,0,1,16,9,25,16,0,13,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.13556489,5.56402053,1,0,1,1,0,0,0,1,462,300,663,0,0,0,0,0,31,122,1,1,1,1,3
1703,0,1,0,1,17,16,33,6,0,9,0,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.31716469,6.35852021,8,0,1,1,0,0,0,1,554,664,913,0,0,1,1,0,45,,1,1,1,1,10
1704,0,1,0,1,14,12,32,12,0,12,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.76272951,6.62412297,3,0,1,1,0,0,0,0,865,866,1270,0,0,0,0,0,42,118,4,1,1,0,12
1705,0,1,0,1,16,13,30,9.94,1,12,0,476353,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.56948142,6.73753413,4,0,0,0,0,0,0,0,713,970,1299,0,0,0,0,0,42,101,1,1,1,1,8
1706,0,1,0,1,12,9,24,9.94,1,12,0,354474,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.60665019,6.69542264,4,0,0,0,0,0,0,0,740,930,1313,0,0,0,0,0,37,107,1,1,1,1,6
1707,0,1,0,1,14,12,28,9.94,1,10,0,364640,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.70563909,,9,0,1,1,0,0,0,0,817,,,0,0,0,0,0,,92,4,1,1,1,8
1708,0,1,0,1,12,12,34,11,0,12,0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.51767127,6.62181083,6,0,1,1,0,0,0,1,677,864,824,0,0,0,0,0,37,92,1,1,1,1,16
1710,0,1,0,1,16,14,29,12,0,12,0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.68085468,6.60075742,3,0,1,0,0,0,0,1,797,846,1042,0,0,1,0,0,43,121,1,1,1,1,7
1711,0,1,0,1,13,9,24,13,0,17,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.64509097,6.59244876,1,0,1,1,0,0,0,1,769,839,1125,0,0,1,1,0,27,102,1,1,1,1,5
1712,0,1,0,1,12,8,26,12,0,11,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,5,0,1,1,0,0,0,1,,,,0,0,0,0,0,30,,6,6,6,0,8
1713,0,1,0,1,16,9,25,12,0,16,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.13556489,6.44087719,2,0,1,1,0,0,0,1,462,721,1442,0,0,0,0,0,33,118,1,1,1,1,3
1714,0,1,0,1,14,8,24,12,0,12,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.25190388,6.25883299,3,0,1,1,0,0,0,0,519,601,1067,0,0,0,0,0,28,,1,1,1,1,4
1715,0,1,0,1,12,9,25,12,0,10.25,1,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.97380961,6.22498881,5,0,0,0,0,0,0,0,393,581,677,0,0,0,0,0,38,100,1,1,1,1,7
1716,0,1,0,1,13,13,32,9,0,7,0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.68461173,,8,0,1,,1,,1,0,800,,960,1,0,0,,0,37,92,1,,1,1,13
1717,1,0,0,0,17,12,27,14,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.51174533,6.95198017,2,0,1,1,0,0,0,0,673,1202,1400,0,0,0,0,0,38,108,1,1,1,1,4
1718,1,0,0,0,16,16,33,9.94,1,10.25,1,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.17586727,6.34334541,9,0,0,0,0,0,0,0,481,654,804,0,0,1,1,0,41,121,1,1,1,1,11
1719,1,0,0,0,12,12,32,8,0,12,0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.8145429,6.65929392,6,0,0,0,0,0,0,0,911,897,1038,0,0,0,0,0,42,119,1,1,4,1,14
1720,1,0,0,0,12,10,25,8,0,8,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.17586727,6.25716771,8,0,0,0,0,0,0,0,481,600,500,0,0,0,0,0,33,,1,1,1,0,7
1721,1,0,0,0,11,11,33,8,0,8,0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.2146081,6.07484616,8,0,0,0,0,0,0,0,500,500,,0,0,0,0,0,32,,1,1,1,0,16
1724,1,0,0,0,16,9,24,12,0,12,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.95324333,5.84919947,3,0,0,0,0,0,0,0,385,399,600,0,0,0,0,0,39,106,1,1,1,1,2
1725,1,0,0,0,12,9,24,12,0,11,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.07764224,,5,0,1,0,0,0,0,0,436,,,0,0,0,0,0,24,98,1,1,1,0,6
1727,1,0,0,0,12,10,25,8,0,10,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,,,,0,0,0,0,0,26,66,1,1,1,0,7
1728,1,0,0,0,8,8,32,7,0,8,0,336056,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,8,0,0,0,0,0,0,0,96,78,27,0,0,0,0,0,,,6,6,6,0,18
1729,1,0,0,0,12,9,25,7,0,8,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.26530121,6.20059736,8,0,0,0,0,0,0,0,526,567,668,0,0,0,0,0,29,109,1,1,1,0,7
1730,1,0,0,0,14,13,29,12,0,8,0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.81673588,6.82437367,5,0,0,0,0,0,0,0,913,1058,1442,0,0,0,0,0,37,,6,6,6,0,9
1731,1,0,0,0,16,10,25,12,0,15,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.295266,6.29798971,2,0,0,0,0,0,0,0,542,625,825,0,0,0,0,0,28,120,6,6,6,0,3
1732,1,0,0,0,13,12,28,4,0,16,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.64509097,6.71459256,6,0,0,0,0,0,0,0,769,948,1283,0,0,0,0,0,36,127,1,1,1,1,9
1735,1,0,0,0,12,7,24,8,0,8,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.420535,5.56402053,8,0,0,0,0,1,1,0,226,300,,0,0,0,0,0,26,,6,6,6,0,6
1736,1,0,0,0,18,12,27,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.56667243,6.54484979,3,0,0,0,0,0,0,1,711,800,,0,0,0,0,0,24,101,1,1,1,1,3
1740,0,0,0,0,18,12,34,8,0,8,0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.84643878,6.13688155,8,0,0,0,0,0,0,0,346,532,615,0,0,0,0,0,43,108,1,1,1,0,10
1741,0,0,0,0,12,12,32,8,0,8,0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.66822825,6.76298079,8,0,0,0,0,0,0,0,787,995,1100,0,0,0,0,0,41,91,1,1,1,1,14
1742,0,0,0,0,14,11,26,10,0,12,0,364640,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.12029742,,6,0,1,1,0,0,0,0,455,6923,1000,0,0,0,0,0,38,118,1,1,1,1,6
1743,0,0,0,0,16,8,24,10,0,12,0,354474,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.13122649,6.42409358,6,0,1,1,0,0,0,0,460,709,962,0,0,0,0,0,25,110,6,1,1,1,2
